Site,Species,Season,Week_1,Week_2,Week_3,Week_4,Week_5
CG-058,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-059,bobcat,21_4,NA,NA,NA,NA,NA
CG-059,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-059,coyote,21_4,NA,NA,NA,NA,NA
CG-059,gray_fox,21_4,NA,NA,NA,NA,NA
CG-059,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-059,mule_deer,21_4,NA,NA,NA,NA,NA
CG-059,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-059,raccoon,21_4,NA,NA,NA,NA,NA
CG-059,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-059,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-069,bobcat,21_4,NA,NA,NA,NA,NA
CG-069,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-069,coyote,21_4,NA,NA,NA,NA,NA
CG-069,gray_fox,21_4,NA,NA,NA,NA,NA
CG-069,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-069,mule_deer,21_4,NA,NA,NA,NA,NA
CG-069,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-069,raccoon,21_4,NA,NA,NA,NA,NA
CG-069,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-069,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-070,bobcat,21_4,NA,NA,NA,NA,NA
CG-070,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-070,coyote,21_4,NA,NA,NA,NA,NA
CG-070,gray_fox,21_4,NA,NA,NA,NA,NA
CG-070,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-070,mule_deer,21_4,NA,NA,NA,NA,NA
CG-070,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-070,raccoon,21_4,NA,NA,NA,NA,NA
CG-070,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-070,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-071,bobcat,21_4,NA,NA,NA,NA,NA
CG-071,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-071,coyote,21_4,NA,NA,NA,NA,NA
CG-071,gray_fox,21_4,NA,NA,NA,NA,NA
CG-071,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-071,mule_deer,21_4,NA,NA,NA,NA,NA
CG-071,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-071,raccoon,21_4,NA,NA,NA,NA,NA
CG-071,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-071,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-073,bobcat,21_4,NA,NA,NA,NA,NA
CG-073,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-073,coyote,21_4,NA,NA,NA,NA,NA
CG-073,gray_fox,21_4,NA,NA,NA,NA,NA
CG-073,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-073,mule_deer,21_4,NA,NA,NA,NA,NA
CG-073,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-073,raccoon,21_4,NA,NA,NA,NA,NA
CG-073,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-073,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-074,bobcat,21_4,NA,NA,NA,NA,NA
CG-074,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-074,coyote,21_4,NA,NA,NA,NA,NA
CG-074,gray_fox,21_4,NA,NA,NA,NA,NA
CG-074,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-074,mule_deer,21_4,NA,NA,NA,NA,NA
CG-074,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-074,raccoon,21_4,NA,NA,NA,NA,NA
CG-074,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-074,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-075,bobcat,21_4,NA,NA,NA,NA,NA
CG-075,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-075,coyote,21_4,NA,NA,NA,NA,NA
CG-075,gray_fox,21_4,NA,NA,NA,NA,NA
CG-075,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-075,mule_deer,21_4,NA,NA,NA,NA,NA
CG-075,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-075,raccoon,21_4,NA,NA,NA,NA,NA
CG-075,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-075,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-084,bobcat,21_4,NA,NA,NA,NA,NA
CG-084,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-084,coyote,21_4,NA,NA,NA,NA,NA
CG-084,gray_fox,21_4,NA,NA,NA,NA,NA
CG-084,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-084,mule_deer,21_4,NA,NA,NA,NA,NA
CG-084,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-084,raccoon,21_4,NA,NA,NA,NA,NA
CG-084,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-084,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-085,bobcat,21_4,NA,NA,NA,NA,NA
CG-085,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-085,coyote,21_4,NA,NA,NA,NA,NA
CG-085,gray_fox,21_4,NA,NA,NA,NA,NA
CG-085,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-085,mule_deer,21_4,NA,NA,NA,NA,NA
CG-085,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-085,raccoon,21_4,NA,NA,NA,NA,NA
CG-085,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-085,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-088,bobcat,21_4,NA,NA,NA,NA,NA
CG-088,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-088,coyote,21_4,NA,NA,NA,NA,NA
CG-088,gray_fox,21_4,NA,NA,NA,NA,NA
CG-088,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-088,mule_deer,21_4,NA,NA,NA,NA,NA
CG-088,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-088,raccoon,21_4,NA,NA,NA,NA,NA
CG-088,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-088,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-089,bobcat,21_4,NA,NA,NA,NA,NA
CG-089,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-089,coyote,21_4,NA,NA,NA,NA,NA
CG-089,gray_fox,21_4,NA,NA,NA,NA,NA
CG-089,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-089,mule_deer,21_4,NA,NA,NA,NA,NA
CG-089,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-089,raccoon,21_4,NA,NA,NA,NA,NA
CG-089,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-089,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-090,bobcat,21_4,NA,NA,NA,NA,NA
CG-090,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-090,coyote,21_4,NA,NA,NA,NA,NA
CG-090,gray_fox,21_4,NA,NA,NA,NA,NA
CG-090,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-090,mule_deer,21_4,NA,NA,NA,NA,NA
CG-090,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-090,raccoon,21_4,NA,NA,NA,NA,NA
CG-090,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-090,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-092,bobcat,21_4,NA,NA,NA,NA,NA
CG-092,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-092,coyote,21_4,NA,NA,NA,NA,NA
CG-092,gray_fox,21_4,NA,NA,NA,NA,NA
CG-092,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-092,mule_deer,21_4,NA,NA,NA,NA,NA
CG-092,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-092,raccoon,21_4,NA,NA,NA,NA,NA
CG-092,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-092,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-096,bobcat,21_4,NA,NA,NA,NA,NA
CG-096,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-096,coyote,21_4,NA,NA,NA,NA,NA
CG-096,gray_fox,21_4,NA,NA,NA,NA,NA
CG-096,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-096,mule_deer,21_4,NA,NA,NA,NA,NA
CG-096,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-096,raccoon,21_4,NA,NA,NA,NA,NA
CG-096,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-096,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-097,bobcat,21_4,NA,NA,NA,NA,NA
CG-097,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-097,coyote,21_4,NA,NA,NA,NA,NA
CG-097,gray_fox,21_4,NA,NA,NA,NA,NA
CG-097,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-097,mule_deer,21_4,NA,NA,NA,NA,NA
CG-097,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-097,raccoon,21_4,NA,NA,NA,NA,NA
CG-097,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-097,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-098,bobcat,21_4,NA,NA,NA,NA,NA
CG-098,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-098,coyote,21_4,NA,NA,NA,NA,NA
CG-098,gray_fox,21_4,NA,NA,NA,NA,NA
CG-098,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-098,mule_deer,21_4,NA,NA,NA,NA,NA
CG-098,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-098,raccoon,21_4,NA,NA,NA,NA,NA
CG-098,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-098,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-102,bobcat,21_4,NA,NA,NA,NA,NA
CG-102,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-102,coyote,21_4,NA,NA,NA,NA,NA
CG-102,gray_fox,21_4,NA,NA,NA,NA,NA
CG-102,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-102,mule_deer,21_4,NA,NA,NA,NA,NA
CG-102,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-102,raccoon,21_4,NA,NA,NA,NA,NA
CG-102,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-102,virginia_opossum,21_4,NA,NA,NA,NA,NA
CG-103,bobcat,21_4,NA,NA,NA,NA,NA
CG-103,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
CG-103,coyote,21_4,NA,NA,NA,NA,NA
CG-103,gray_fox,21_4,NA,NA,NA,NA,NA
CG-103,mountain_lion,21_4,NA,NA,NA,NA,NA
CG-103,mule_deer,21_4,NA,NA,NA,NA,NA
CG-103,rabbit_sp,21_4,NA,NA,NA,NA,NA
CG-103,raccoon,21_4,NA,NA,NA,NA,NA
CG-103,striped_skunk,21_4,NA,NA,NA,NA,NA
CG-103,virginia_opossum,21_4,NA,NA,NA,NA,NA
CO-TR,bobcat,21_4,1,1,1,1,1
CO-TR,CA_ground_squirrel,21_4,0,0,0,0,0
CO-TR,coyote,21_4,0,1,1,1,0
CO-TR,gray_fox,21_4,0,1,1,1,0
CO-TR,mountain_lion,21_4,0,0,0,0,0
CO-TR,mule_deer,21_4,0,0,1,0,0
CO-TR,rabbit_sp,21_4,0,0,0,0,0
CO-TR,raccoon,21_4,0,0,0,0,0
CO-TR,striped_skunk,21_4,0,0,0,0,1
CO-TR,virginia_opossum,21_4,0,0,0,0,0
DO-CA3,bobcat,21_4,0,0,0,0,0
DO-CA3,CA_ground_squirrel,21_4,0,0,0,0,0
DO-CA3,coyote,21_4,0,0,0,0,0
DO-CA3,gray_fox,21_4,0,0,0,0,0
DO-CA3,mountain_lion,21_4,0,0,0,0,0
DO-CA3,mule_deer,21_4,0,0,0,0,0
DO-CA3,rabbit_sp,21_4,0,0,0,0,0
DO-CA3,raccoon,21_4,0,0,0,0,0
DO-CA3,striped_skunk,21_4,0,0,0,0,0
DO-CA3,virginia_opossum,21_4,0,0,0,0,0
DR-SP2,bobcat,21_4,0,0,0,0,0
DR-SP2,CA_ground_squirrel,21_4,1,1,0,0,0
DR-SP2,coyote,21_4,0,0,0,0,0
DR-SP2,gray_fox,21_4,0,0,0,0,0
DR-SP2,mountain_lion,21_4,1,0,0,0,0
DR-SP2,mule_deer,21_4,0,0,0,0,0
DR-SP2,rabbit_sp,21_4,0,0,0,0,0
DR-SP2,raccoon,21_4,0,0,0,0,0
DR-SP2,striped_skunk,21_4,0,0,0,0,0
DR-SP2,virginia_opossum,21_4,0,0,0,0,0
EA-MW2,bobcat,21_4,0,0,0,0,0
EA-MW2,CA_ground_squirrel,21_4,0,0,0,0,0
EA-MW2,coyote,21_4,0,0,0,0,0
EA-MW2,gray_fox,21_4,0,0,0,0,0
EA-MW2,mountain_lion,21_4,0,0,0,0,0
EA-MW2,mule_deer,21_4,1,1,1,0,0
EA-MW2,rabbit_sp,21_4,0,0,0,0,0
EA-MW2,raccoon,21_4,0,0,0,0,0
EA-MW2,striped_skunk,21_4,0,0,0,0,0
EA-MW2,virginia_opossum,21_4,0,0,0,0,0
FR-RO,bobcat,21_4,0,0,0,0,0
FR-RO,CA_ground_squirrel,21_4,0,0,0,0,0
FR-RO,coyote,21_4,0,0,0,1,0
FR-RO,gray_fox,21_4,0,0,0,0,0
FR-RO,mountain_lion,21_4,0,0,0,0,0
FR-RO,mule_deer,21_4,1,1,0,0,0
FR-RO,rabbit_sp,21_4,0,0,0,0,0
FR-RO,raccoon,21_4,0,0,0,0,0
FR-RO,striped_skunk,21_4,0,0,0,0,0
FR-RO,virginia_opossum,21_4,0,0,0,0,0
GY-FO,bobcat,21_4,1,0,0,0,0
GY-FO,CA_ground_squirrel,21_4,0,0,0,0,0
GY-FO,coyote,21_4,0,1,0,0,0
GY-FO,gray_fox,21_4,0,1,1,1,0
GY-FO,mountain_lion,21_4,0,0,1,0,0
GY-FO,mule_deer,21_4,0,1,0,0,0
GY-FO,rabbit_sp,21_4,0,0,0,0,0
GY-FO,raccoon,21_4,0,0,0,0,0
GY-FO,striped_skunk,21_4,0,0,0,0,0
GY-FO,virginia_opossum,21_4,0,0,0,0,0
IR-ME1,bobcat,21_4,0,0,0,0,1
IR-ME1,CA_ground_squirrel,21_4,0,0,0,0,0
IR-ME1,coyote,21_4,0,1,1,1,1
IR-ME1,gray_fox,21_4,0,0,0,0,0
IR-ME1,mountain_lion,21_4,0,0,0,0,0
IR-ME1,mule_deer,21_4,0,0,0,0,0
IR-ME1,rabbit_sp,21_4,0,0,1,1,0
IR-ME1,raccoon,21_4,0,0,0,0,0
IR-ME1,striped_skunk,21_4,0,0,0,0,0
IR-ME1,virginia_opossum,21_4,0,0,0,0,0
IRC01,bobcat,21_4,0,0,0,0,0
IRC01,CA_ground_squirrel,21_4,0,0,0,0,0
IRC01,coyote,21_4,1,1,1,1,1
IRC01,gray_fox,21_4,0,0,0,0,0
IRC01,mountain_lion,21_4,0,0,0,0,0
IRC01,mule_deer,21_4,0,0,0,0,1
IRC01,rabbit_sp,21_4,1,1,1,1,0
IRC01,raccoon,21_4,0,0,0,0,0
IRC01,striped_skunk,21_4,0,1,0,0,0
IRC01,virginia_opossum,21_4,0,0,0,0,0
IRC02,bobcat,21_4,1,1,1,1,1
IRC02,CA_ground_squirrel,21_4,0,0,0,1,0
IRC02,coyote,21_4,0,0,1,0,1
IRC02,gray_fox,21_4,1,1,1,1,1
IRC02,mountain_lion,21_4,0,0,0,0,0
IRC02,mule_deer,21_4,0,0,0,0,0
IRC02,rabbit_sp,21_4,1,1,1,1,1
IRC02,raccoon,21_4,0,0,0,0,0
IRC02,striped_skunk,21_4,1,1,1,1,0
IRC02,virginia_opossum,21_4,0,1,1,0,1
IRC03,bobcat,21_4,1,1,1,1,0
IRC03,CA_ground_squirrel,21_4,0,0,0,0,0
IRC03,coyote,21_4,1,1,1,1,0
IRC03,gray_fox,21_4,1,1,1,0,0
IRC03,mountain_lion,21_4,0,0,0,0,0
IRC03,mule_deer,21_4,0,0,0,1,0
IRC03,rabbit_sp,21_4,1,1,0,0,0
IRC03,raccoon,21_4,0,0,0,0,0
IRC03,striped_skunk,21_4,0,0,0,1,0
IRC03,virginia_opossum,21_4,0,0,0,0,0
IRC04,bobcat,21_4,0,0,0,0,0
IRC04,CA_ground_squirrel,21_4,0,0,0,0,0
IRC04,coyote,21_4,1,1,1,1,1
IRC04,gray_fox,21_4,0,0,0,0,0
IRC04,mountain_lion,21_4,0,0,0,0,0
IRC04,mule_deer,21_4,0,0,0,0,0
IRC04,rabbit_sp,21_4,0,1,1,0,1
IRC04,raccoon,21_4,0,0,0,0,0
IRC04,striped_skunk,21_4,1,0,0,0,0
IRC04,virginia_opossum,21_4,0,0,0,0,0
IRC05,bobcat,21_4,NA,NA,NA,NA,NA
IRC05,CA_ground_squirrel,21_4,NA,NA,NA,NA,NA
IRC05,coyote,21_4,NA,NA,NA,NA,NA
IRC05,gray_fox,21_4,NA,NA,NA,NA,NA
IRC05,mountain_lion,21_4,NA,NA,NA,NA,NA
IRC05,mule_deer,21_4,NA,NA,NA,NA,NA
IRC05,rabbit_sp,21_4,NA,NA,NA,NA,NA
IRC05,raccoon,21_4,NA,NA,NA,NA,NA
IRC05,striped_skunk,21_4,NA,NA,NA,NA,NA
IRC05,virginia_opossum,21_4,NA,NA,NA,NA,NA
IRC06,bobcat,21_4,0,1,1,0,0
IRC06,CA_ground_squirrel,21_4,0,0,0,0,0
IRC06,coyote,21_4,1,0,1,1,0
IRC06,gray_fox,21_4,1,0,0,0,1
IRC06,mountain_lion,21_4,0,0,0,0,0
IRC06,mule_deer,21_4,0,0,0,0,0
IRC06,rabbit_sp,21_4,0,0,0,0,0
IRC06,raccoon,21_4,0,0,0,0,0
IRC06,striped_skunk,21_4,0,0,0,0,0
IRC06,virginia_opossum,21_4,0,0,0,0,0
IRC07,bobcat,21_4,0,0,0,0,0
IRC07,CA_ground_squirrel,21_4,0,0,0,0,0
IRC07,coyote,21_4,1,1,1,0,0
IRC07,gray_fox,21_4,0,0,0,0,0
IRC07,mountain_lion,21_4,0,0,0,0,0
IRC07,mule_deer,21_4,0,0,0,0,0
IRC07,rabbit_sp,21_4,0,0,0,0,0
IRC07,raccoon,21_4,0,0,0,0,0
IRC07,striped_skunk,21_4,0,0,0,0,0
IRC07,virginia_opossum,21_4,0,0,0,0,0
IRC09,bobcat,21_4,0,0,0,0,0
IRC09,CA_ground_squirrel,21_4,0,0,0,0,0
IRC09,coyote,21_4,1,1,1,1,1
IRC09,gray_fox,21_4,1,1,1,0,1
IRC09,mountain_lion,21_4,1,0,0,0,0
IRC09,mule_deer,21_4,0,0,0,0,0
IRC09,rabbit_sp,21_4,1,1,1,1,1
IRC09,raccoon,21_4,0,0,0,0,0
IRC09,striped_skunk,21_4,0,1,0,0,1
IRC09,virginia_opossum,21_4,0,0,0,0,0
IRC10,bobcat,21_4,0,0,0,0,0
IRC10,CA_ground_squirrel,21_4,0,0,0,0,0
IRC10,coyote,21_4,0,0,0,0,1
IRC10,gray_fox,21_4,0,0,0,0,0
IRC10,mountain_lion,21_4,0,0,0,0,1
IRC10,mule_deer,21_4,0,1,0,0,1
IRC10,rabbit_sp,21_4,0,0,0,0,0
IRC10,raccoon,21_4,0,0,0,0,0
IRC10,striped_skunk,21_4,0,1,1,0,0
IRC10,virginia_opossum,21_4,0,0,0,0,0
IRC12,bobcat,21_4,0,0,0,0,0
IRC12,CA_ground_squirrel,21_4,0,0,0,0,0
IRC12,coyote,21_4,1,0,0,1,1
IRC12,gray_fox,21_4,1,0,0,1,1
IRC12,mountain_lion,21_4,0,0,0,0,0
IRC12,mule_deer,21_4,0,0,1,1,1
IRC12,rabbit_sp,21_4,0,0,0,0,0
IRC12,raccoon,21_4,0,0,0,0,0
IRC12,striped_skunk,21_4,0,0,0,0,0
IRC12,virginia_opossum,21_4,0,0,0,0,0
IRC13,bobcat,21_4,1,1,1,1,1
IRC13,CA_ground_squirrel,21_4,0,0,0,0,0
IRC13,coyote,21_4,0,0,1,1,0
IRC13,gray_fox,21_4,1,0,0,0,1
IRC13,mountain_lion,21_4,0,0,1,0,0
IRC13,mule_deer,21_4,0,0,0,1,0
IRC13,rabbit_sp,21_4,1,0,0,0,0
IRC13,raccoon,21_4,0,0,0,0,0
IRC13,striped_skunk,21_4,1,0,1,0,0
IRC13,virginia_opossum,21_4,0,0,0,0,0
LI-ME2,bobcat,21_4,0,0,1,0,0
LI-ME2,CA_ground_squirrel,21_4,0,0,1,1,0
LI-ME2,coyote,21_4,1,1,1,1,1
LI-ME2,gray_fox,21_4,1,1,1,1,1
LI-ME2,mountain_lion,21_4,1,0,0,1,0
LI-ME2,mule_deer,21_4,1,1,0,0,0
LI-ME2,rabbit_sp,21_4,0,1,0,0,0
LI-ME2,raccoon,21_4,0,0,0,0,0
LI-ME2,striped_skunk,21_4,0,1,1,1,0
LI-ME2,virginia_opossum,21_4,0,0,0,0,0
LO-WE2,bobcat,21_4,1,1,1,1,1
LO-WE2,CA_ground_squirrel,21_4,0,0,0,0,0
LO-WE2,coyote,21_4,1,1,0,0,1
LO-WE2,gray_fox,21_4,0,1,1,1,1
LO-WE2,mountain_lion,21_4,0,0,0,1,0
LO-WE2,mule_deer,21_4,1,1,1,1,0
LO-WE2,rabbit_sp,21_4,0,0,0,0,0
LO-WE2,raccoon,21_4,0,0,0,0,0
LO-WE2,striped_skunk,21_4,0,1,0,0,1
LO-WE2,virginia_opossum,21_4,0,0,0,0,0
MO-FR1,bobcat,21_4,0,0,0,1,0
MO-FR1,CA_ground_squirrel,21_4,1,0,0,0,0
MO-FR1,coyote,21_4,0,0,0,0,0
MO-FR1,gray_fox,21_4,0,0,0,1,1
MO-FR1,mountain_lion,21_4,0,1,0,0,0
MO-FR1,mule_deer,21_4,0,0,0,0,0
MO-FR1,rabbit_sp,21_4,0,0,0,0,0
MO-FR1,raccoon,21_4,0,0,0,0,0
MO-FR1,striped_skunk,21_4,0,0,0,0,0
MO-FR1,virginia_opossum,21_4,0,0,0,0,0
OR-LO,bobcat,21_4,0,0,1,0,0
OR-LO,CA_ground_squirrel,21_4,0,0,0,0,0
OR-LO,coyote,21_4,1,1,1,1,1
OR-LO,gray_fox,21_4,0,0,1,0,0
OR-LO,mountain_lion,21_4,0,0,0,0,0
OR-LO,mule_deer,21_4,1,1,0,0,1
OR-LO,rabbit_sp,21_4,0,0,0,0,0
OR-LO,raccoon,21_4,0,0,0,0,0
OR-LO,striped_skunk,21_4,0,0,0,0,0
OR-LO,virginia_opossum,21_4,0,0,0,0,0
OV-TR,bobcat,21_4,1,1,1,1,1
OV-TR,CA_ground_squirrel,21_4,0,0,0,0,0
OV-TR,coyote,21_4,1,1,1,1,1
OV-TR,gray_fox,21_4,1,1,1,1,1
OV-TR,mountain_lion,21_4,0,0,0,0,0
OV-TR,mule_deer,21_4,0,0,0,0,0
OV-TR,rabbit_sp,21_4,0,0,1,0,0
OV-TR,raccoon,21_4,0,0,0,0,0
OV-TR,striped_skunk,21_4,0,0,1,1,1
OV-TR,virginia_opossum,21_4,0,0,0,0,0
RO-CA2,bobcat,21_4,0,0,0,0,0
RO-CA2,CA_ground_squirrel,21_4,0,0,0,0,0
RO-CA2,coyote,21_4,1,1,0,0,0
RO-CA2,gray_fox,21_4,0,0,0,0,0
RO-CA2,mountain_lion,21_4,0,1,0,0,0
RO-CA2,mule_deer,21_4,1,0,0,0,0
RO-CA2,rabbit_sp,21_4,0,0,0,0,0
RO-CA2,raccoon,21_4,0,0,0,0,0
RO-CA2,striped_skunk,21_4,0,0,1,0,0
RO-CA2,virginia_opossum,21_4,0,0,0,0,0
SO-GY,bobcat,21_4,0,0,0,0,0
SO-GY,CA_ground_squirrel,21_4,0,0,0,0,0
SO-GY,coyote,21_4,0,0,0,0,0
SO-GY,gray_fox,21_4,1,0,0,1,1
SO-GY,mountain_lion,21_4,0,1,1,1,0
SO-GY,mule_deer,21_4,1,0,0,0,1
SO-GY,rabbit_sp,21_4,0,0,0,0,0
SO-GY,raccoon,21_4,0,0,0,0,0
SO-GY,striped_skunk,21_4,0,0,0,0,0
SO-GY,virginia_opossum,21_4,0,0,0,0,0
UP-WE,bobcat,21_4,0,0,0,0,0
UP-WE,CA_ground_squirrel,21_4,0,0,0,0,0
UP-WE,coyote,21_4,0,0,0,0,0
UP-WE,gray_fox,21_4,0,0,0,0,0
UP-WE,mountain_lion,21_4,0,0,0,0,0
UP-WE,mule_deer,21_4,1,0,0,0,0
UP-WE,rabbit_sp,21_4,0,0,0,0,0
UP-WE,raccoon,21_4,0,0,0,0,0
UP-WE,striped_skunk,21_4,0,0,0,0,0
UP-WE,virginia_opossum,21_4,0,0,0,0,0
WE-TR1,bobcat,21_4,0,1,0,1,0
WE-TR1,CA_ground_squirrel,21_4,0,0,0,0,0
WE-TR1,coyote,21_4,0,0,1,0,0
WE-TR1,gray_fox,21_4,0,0,0,0,0
WE-TR1,mountain_lion,21_4,0,0,0,0,0
WE-TR1,mule_deer,21_4,1,1,1,1,0
WE-TR1,rabbit_sp,21_4,0,0,0,0,0
WE-TR1,raccoon,21_4,0,0,0,0,0
WE-TR1,striped_skunk,21_4,0,0,0,0,0
WE-TR1,virginia_opossum,21_4,0,0,0,0,0
WE-TR3,bobcat,21_4,0,0,0,0,0
WE-TR3,CA_ground_squirrel,21_4,0,1,0,0,0
WE-TR3,coyote,21_4,1,0,0,0,0
WE-TR3,gray_fox,21_4,0,1,0,0,0
WE-TR3,mountain_lion,21_4,0,1,1,1,0
WE-TR3,mule_deer,21_4,1,1,1,0,0
WE-TR3,rabbit_sp,21_4,0,0,0,0,0
WE-TR3,raccoon,21_4,0,0,0,0,0
WE-TR3,striped_skunk,21_4,0,0,0,0,0
WE-TR3,virginia_opossum,21_4,0,0,0,0,0
AG-CH,bobcat,21_3,0,1,1,0,0
AG-CH,CA_ground_squirrel,21_3,0,0,0,0,0
AG-CH,coyote,21_3,0,1,0,0,0
AG-CH,gray_fox,21_3,1,1,1,1,1
AG-CH,mountain_lion,21_3,0,0,0,0,1
AG-CH,mule_deer,21_3,0,1,0,0,0
AG-CH,rabbit_sp,21_3,1,1,1,1,1
AG-CH,raccoon,21_3,0,0,0,0,0
AG-CH,striped_skunk,21_3,1,1,1,1,1
AG-CH,virginia_opossum,21_3,0,0,0,0,0
AU-TR,bobcat,21_3,1,1,1,1,1
AU-TR,CA_ground_squirrel,21_3,0,1,0,0,0
AU-TR,coyote,21_3,0,0,0,1,1
AU-TR,gray_fox,21_3,1,1,1,1,0
AU-TR,mountain_lion,21_3,0,0,0,0,0
AU-TR,mule_deer,21_3,1,1,1,1,1
AU-TR,rabbit_sp,21_3,0,0,0,0,0
AU-TR,raccoon,21_3,0,0,0,0,0
AU-TR,striped_skunk,21_3,0,0,0,0,0
AU-TR,virginia_opossum,21_3,0,0,0,0,0
BO-SP,bobcat,21_3,0,0,0,0,0
BO-SP,CA_ground_squirrel,21_3,0,0,0,0,0
BO-SP,coyote,21_3,0,0,0,0,0
BO-SP,gray_fox,21_3,0,0,0,0,0
BO-SP,mountain_lion,21_3,0,0,0,0,0
BO-SP,mule_deer,21_3,1,1,1,1,1
BO-SP,rabbit_sp,21_3,0,0,0,0,0
BO-SP,raccoon,21_3,0,0,0,0,0
BO-SP,striped_skunk,21_3,0,0,0,0,0
BO-SP,virginia_opossum,21_3,0,0,0,0,0
BO-TR,bobcat,21_3,0,1,0,0,0
BO-TR,CA_ground_squirrel,21_3,0,0,0,0,0
BO-TR,coyote,21_3,0,0,0,0,0
